age,annual_income,employment_years,employment_type,home_ownership,credit_score,existing_debt,loan_amount,loan_term_months,loan_purpose,num_credit_lines,num_late_payments,has_bankruptcy,debt_to_income,approved
39,58122.67,16.8,Salaried,RENT,582.0,22933.45,27244.55,12,debt_consolidation,13,0,1,0.863,0
42,54329.87,25.0,Salaried,RENT,753.0,6044.41,3567.99,12,medical,10,2,0,0.177,1
57,76904.8,37.0,Salaried,OWN,639.0,9904.11,29557.51,24,home_improvement,10,1,1,0.513,1
57,84663.16,34.5,Salaried,RENT,615.0,27952.89,61554.82,24,education,4,1,0,1.057,1
25,72533.41,6.2,Retired,RENT,598.0,28794.02,17120.23,36,medical,9,2,0,0.633,0
32,99681.14,13.2,Unemployed,RENT,626.0,0.0,38512.01,36,education,2,1,0,0.386,1
44,66459.05,23.9,Salaried,OWN,688.0,19422.7,8508.8,36,business,1,1,0,0.42,1
35,53307.15,3.8,Salaried,MORTGAGE,666.0,0.0,8517.06,24,car,14,1,0,0.16,1
19,91088.43,0.0,Salaried,MORTGAGE,646.0,15277.59,21237.45,48,home_improvement,3,0,0,0.401,1
61,46842.77,44.5,Salaried,RENT,586.0,19395.18,7238.16,24,education,11,1,0,0.569,0
56,49842.5,29.0,Salaried,OWN,581.0,34962.8,13773.73,36,medical,4,1,0,0.978,1
45,115935.4,26.5,Unemployed,OWN,609.0,24830.63,86679.87,12,car,9,1,0,0.962,1
34,110300.32,14.8,Salaried,RENT,691.0,6941.49,43324.36,48,debt_consolidation,9,3,0,0.456,1
61,48820.82,36.1,Self-Employed,MORTGAGE,710.0,8444.84,27198.29,48,home_improvement,10,1,0,0.73,0
19,39074.46,0.0,Salaried,RENT,722.0,10155.86,24160.28,24,education,14,1,0,0.878,1
41,101883.65,16.7,Salaried,OWN,650.0,15227.92,18167.15,48,car,6,1,0,0.328,1
59,73145.74,45.3,Salaried,MORTGAGE,685.0,8139.4,17093.98,36,business,12,3,0,0.345,1
67,57399.49,41.5,Salaried,RENT,635.0,10674.73,31751.32,48,business,4,1,0,0.739,0
31,41733.68,5.8,Salaried,OWN,493.0,12909.75,11399.28,60,education,14,2,0,0.582,0
51,57863.86,25.0,Self-Employed,MORTGAGE,631.0,12995.57,31241.71,24,car,7,2,1,0.765,1
27,48491.6,9.9,Self-Employed,RENT,616.0,5710.35,35663.85,36,home_improvement,12,1,0,0.853,0
24,35165.86,1.0,Self-Employed,MORTGAGE,556.0,5256.97,3830.39,24,medical,12,1,0,0.258,0
36,52287.95,11.5,Unemployed,RENT,599.0,9826.02,17182.51,48,business,9,0,0,0.517,0
64,55977.89,47.7,Retired,MORTGAGE,662.0,5602.61,20171.39,12,education,14,1,0,0.46,1
53,40631.64,33.3,Unemployed,RENT,548.0,5848.04,11975.23,36,debt_consolidation,10,2,0,0.439,0
43,77027.12,17.3,Salaried,OWN,586.0,26693.39,21444.75,60,home_improvement,9,2,1,0.625,0
32,93378.48,5.1,Salaried,RENT,789.0,20118.57,28160.69,36,education,3,2,0,0.517,1
25,79614.29,7.6,Self-Employed,OWN,506.0,0.0,31602.88,48,debt_consolidation,5,1,1,0.397,0
32,42696.65,10.1,Retired,OWN,634.0,17238.44,18486.67,24,education,0,0,0,0.837,0
25,71532.76,0.0,Retired,OWN,545.0,22354.56,42253.13,60,debt_consolidation,10,1,0,0.903,0
27,50969.4,0.0,Self-Employed,MORTGAGE,582.0,2167.73,20131.7,48,car,9,2,0,0.438,1
53,26426.62,26.5,Unemployed,MORTGAGE,632.0,5158.3,16480.56,36,car,10,0,0,0.819,0
24,68621.74,0.0,Salaried,MORTGAGE,561.0,9002.16,19326.63,24,education,9,2,0,0.413,0
20,52736.64,0.0,Salaried,MORTGAGE,702.0,18538.82,8423.49,36,home_improvement,3,0,0,0.511,0
46,179292.53,19.6,Salaried,RENT,772.0,34827.96,60788.99,48,education,14,1,0,0.533,1
32,101583.4,6.3,Salaried,RENT,726.0,24286.97,50029.68,24,home_improvement,6,1,0,0.732,1
41,69952.73,17.1,Self-Employed,RENT,742.0,15502.98,40019.49,60,car,10,0,0,0.794,1
25,55524.81,9.8,Salaried,RENT,526.0,1553.57,38425.76,48,business,2,1,0,0.72,0
28,53202.52,4.9,Self-Employed,RENT,628.0,24516.22,24368.89,60,debt_consolidation,8,4,0,0.919,0
40,29677.82,17.3,Self-Employed,RENT,692.0,10367.93,16340.76,24,car,6,0,0,0.9,0
53,20547.74,33.0,Unemployed,OWN,728.0,2833.38,13844.16,36,business,13,0,1,0.812,0
39,31688.86,16.1,Retired,RENT,808.0,8834.2,7736.85,24,home_improvement,11,4,0,0.523,1
46,47865.08,25.6,Self-Employed,RENT,746.0,18960.2,17134.35,24,car,14,4,0,0.754,0
45,17106.78,24.1,Self-Employed,MORTGAGE,731.0,4419.73,16322.99,24,home_improvement,4,1,0,1.213,0
31,37340.7,9.5,Self-Employed,RENT,850.0,18054.72,21331.91,24,debt_consolidation,9,1,0,1.055,1
32,43312.37,21.1,Salaried,OWN,659.0,29784.95,21748.88,48,car,9,2,0,1.19,0
40,44015.04,21.6,Self-Employed,MORTGAGE,624.0,10171.07,25473.18,24,education,3,0,0,0.81,1
19,35211.86,0.0,Retired,RENT,666.0,5726.17,4678.41,24,home_improvement,4,1,1,0.295,0
53,41325.83,32.5,Salaried,RENT,568.0,4198.23,11184.2,36,education,10,2,0,0.372,1
49,116069.79,23.8,Salaried,MORTGAGE,656.0,0.0,22928.48,48,debt_consolidation,2,1,0,0.198,1
33,68259.55,12.8,Salaried,MORTGAGE,495.0,29844.56,33018.62,48,education,6,2,0,0.921,0
37,37043.55,9.5,Salaried,OWN,602.0,7296.69,12083.86,36,business,11,0,0,0.523,0
35,47373.87,8.6,Self-Employed,OWN,640.0,18063.82,19853.33,24,medical,12,1,0,0.8,0
51,48331.72,30.4,Unemployed,MORTGAGE,735.0,19886.95,16326.3,36,education,8,2,0,0.749,1
57,33390.35,39.0,Salaried,RENT,750.0,2933.49,2494.89,48,business,10,1,0,0.163,1
23,33370.74,3.0,Salaried,RENT,563.0,3683.39,19254.76,24,medical,12,1,0,0.687,0
39,81248.04,20.4,Self-Employed,OWN,837.0,41574.87,3864.21,24,debt_consolidation,3,2,0,0.559,1
18,39739.77,0.0,Retired,RENT,663.0,9517.29,10112.61,60,medical,10,4,0,0.494,1
41,28357.64,19.7,Salaried,OWN,672.0,4280.78,3882.32,12,medical,11,3,0,0.288,1
30,47974.74,6.0,Salaried,MORTGAGE,504.0,4472.4,10748.83,24,debt_consolidation,12,0,0,0.317,1
35,52000.31,16.3,Salaried,OWN,594.0,11896.72,22899.47,24,car,9,1,0,0.669,1
41,18281.55,23.1,Salaried,RENT,744.0,8705.38,11828.25,60,education,2,2,0,1.123,0
34,48032.2,11.7,Salaried,MORTGAGE,665.0,16946.51,4217.28,36,education,0,2,0,0.441,1
38,75658.87,15.5,Salaried,MORTGAGE,660.0,20977.51,21832.0,60,debt_consolidation,9,0,0,0.566,0
57,61427.61,41.4,Salaried,RENT,670.0,29993.76,3083.12,48,home_improvement,4,3,0,0.538,0
60,149476.96,37.9,Salaried,OWN,520.0,68664.67,41691.75,48,debt_consolidation,5,0,0,0.738,1
18,91633.73,0.0,Salaried,RENT,641.0,27500.96,37971.04,24,education,6,2,0,0.714,1
37,101160.84,16.9,Retired,MORTGAGE,777.0,67415.4,55983.98,36,debt_consolidation,11,1,0,1.22,0
62,198797.69,39.6,Retired,RENT,748.0,42321.35,500.0,48,education,5,1,1,0.215,1
45,71616.31,19.7,Unemployed,OWN,639.0,29699.59,36532.22,60,business,8,0,0,0.925,1
28,53185.18,7.5,Salaried,OWN,791.0,10161.06,10928.07,60,medical,7,0,1,0.397,0
48,79767.4,25.8,Salaried,RENT,537.0,30744.53,12504.48,60,education,0,2,0,0.542,1
25,37063.27,10.4,Salaried,MORTGAGE,563.0,7884.91,15325.57,48,medical,10,3,0,0.626,0
19,51732.59,0.2,Salaried,MORTGAGE,818.0,16513.31,27181.82,36,medical,8,1,0,0.845,0
50,35459.13,25.6,Unemployed,RENT,702.0,21577.6,13471.24,36,medical,3,1,0,0.988,0
44,59813.84,24.9,Self-Employed,RENT,624.0,23493.55,10848.67,36,education,11,1,0,0.574,1
57,35385.08,36.2,Salaried,MORTGAGE,645.0,11377.23,13439.39,24,business,1,0,0,0.701,1
35,34770.89,18.2,Salaried,RENT,577.0,4652.16,8865.34,36,debt_consolidation,3,2,1,0.389,0
62,60278.85,37.9,Self-Employed,RENT,675.0,16771.64,31393.62,12,car,3,2,0,0.799,0
39,45759.02,17.8,Unemployed,RENT,668.0,4520.97,28145.07,12,education,9,1,0,0.714,1
56,18699.26,33.6,Self-Employed,RENT,652.0,7162.69,11262.42,36,business,14,1,0,0.985,0
23,23676.1,1.2,Salaried,MORTGAGE,546.0,8979.91,9376.93,48,debt_consolidation,12,1,0,0.775,0
23,27621.97,0.0,Self-Employed,RENT,674.0,6161.21,17250.81,48,home_improvement,2,0,0,0.848,0
58,31524.3,38.3,Salaried,RENT,602.0,15747.33,6172.58,36,debt_consolidation,0,1,0,0.695,1
61,60307.49,40.7,Self-Employed,MORTGAGE,561.0,28853.18,45627.03,48,home_improvement,11,0,0,1.235,0
67,54691.82,50.1,Salaried,RENT,764.0,14900.62,10647.6,36,car,8,4,0,0.467,1
34,83503.15,12.0,Self-Employed,RENT,845.0,27959.08,500.0,36,home_improvement,5,1,0,0.341,1
19,71424.83,0.0,Salaried,OWN,825.0,11551.64,48075.14,36,debt_consolidation,13,2,0,0.835,1
68,83780.16,49.2,Salaried,MORTGAGE,709.0,17524.54,21613.03,12,education,2,2,0,0.467,1
49,66449.54,23.8,Self-Employed,MORTGAGE,626.0,5867.42,28131.27,36,medical,1,1,0,0.512,1
30,54439.19,12.3,Retired,RENT,644.0,9703.76,10552.4,48,home_improvement,7,0,1,0.372,1
57,84937.92,39.3,Retired,MORTGAGE,687.0,19904.49,74127.08,24,education,4,1,0,1.107,1
65,77629.78,48.0,Self-Employed,OWN,612.0,73.35,59337.37,60,car,3,1,0,0.765,1
32,59162.77,11.5,Self-Employed,OWN,769.0,19909.58,41964.79,24,medical,9,2,0,1.046,0
58,92552.93,34.1,Salaried,OWN,467.0,37328.38,38656.73,36,car,4,1,0,0.821,1
58,15170.47,36.4,Retired,RENT,623.0,3774.6,9043.72,60,business,8,1,0,0.845,0
44,42394.27,23.5,Salaried,MORTGAGE,722.0,0.0,16507.89,48,medical,8,1,0,0.389,1
50,42070.61,25.8,Self-Employed,OWN,574.0,8921.12,26270.58,36,car,11,2,0,0.836,0
32,87233.3,15.3,Self-Employed,OWN,628.0,3575.87,27729.56,48,car,14,1,0,0.359,1
66,107548.53,46.3,Unemployed,MORTGAGE,703.0,17052.59,77105.94,24,education,9,0,0,0.875,1
69,23739.85,43.4,Self-Employed,OWN,787.0,11105.27,7307.73,48,debt_consolidation,4,1,0,0.776,1
69,99268.5,54.5,Salaried,MORTGAGE,534.0,0.0,32812.39,48,car,8,2,0,0.331,1
56,27290.05,34.4,Retired,RENT,527.0,3480.73,8369.7,12,home_improvement,7,1,0,0.434,0
20,27705.67,0.0,Salaried,RENT,565.0,10373.98,12148.67,24,debt_consolidation,6,1,0,0.813,0
37,43601.95,11.7,Salaried,OWN,512.0,6309.69,14055.56,60,home_improvement,5,2,0,0.467,0
41,41810.25,25.0,Salaried,RENT,518.0,5570.61,20798.56,24,business,1,1,0,0.631,0
67,22489.22,52.3,Salaried,RENT,562.0,12478.39,6832.28,60,medical,3,0,0,0.859,1
46,67842.15,28.0,Unemployed,RENT,761.0,20811.13,37866.62,24,education,8,2,0,0.865,1
45,68851.08,28.3,Salaried,MORTGAGE,622.0,26861.93,48448.67,36,education,1,0,0,1.094,1
25,83035.28,7.9,Unemployed,MORTGAGE,653.0,26920.08,34501.94,36,education,2,0,0,0.74,0
59,39469.06,39.2,Salaried,OWN,564.0,10824.57,33298.69,48,medical,8,1,0,1.118,0
35,48060.15,14.3,Salaried,MORTGAGE,707.0,21127.42,30061.91,36,home_improvement,14,0,0,1.065,1
22,48280.66,2.2,Self-Employed,MORTGAGE,819.0,25868.87,39959.36,36,education,2,0,0,1.363,0
69,114005.02,49.9,Salaried,MORTGAGE,570.0,0.0,44206.61,36,medical,1,1,0,0.388,1
27,11883.16,2.0,Salaried,RENT,805.0,2907.84,804.59,48,debt_consolidation,5,1,0,0.312,1
18,30379.64,0.0,Salaried,RENT,683.0,7398.06,7861.42,36,education,1,1,1,0.502,0
22,49156.8,5.8,Salaried,OWN,652.0,9123.92,13723.23,36,debt_consolidation,13,2,0,0.465,0
41,28487.34,18.2,Self-Employed,MORTGAGE,686.0,11314.01,5965.1,36,debt_consolidation,11,1,0,0.607,0
23,43081.11,0.0,Salaried,MORTGAGE,685.0,12430.33,500.0,36,education,1,1,1,0.3,0
61,46026.02,40.9,Self-Employed,RENT,817.0,24799.78,27842.49,24,home_improvement,1,0,0,1.144,1
44,35283.01,19.4,Self-Employed,MORTGAGE,697.0,14643.86,987.79,24,education,8,3,0,0.443,0
34,50626.7,6.7,Self-Employed,RENT,699.0,23020.23,29655.9,48,car,6,2,0,1.04,0
18,67109.08,0.6,Self-Employed,OWN,612.0,4706.05,56177.68,60,education,10,4,0,0.907,1
42,43558.79,18.2,Salaried,MORTGAGE,726.0,5622.88,10642.86,12,car,13,1,0,0.373,1
25,39081.43,3.1,Retired,OWN,564.0,5527.92,18661.93,24,education,5,0,0,0.619,0
68,45121.65,43.6,Salaried,MORTGAGE,660.0,20235.61,14451.27,60,debt_consolidation,11,1,0,0.769,1
33,48838.87,16.1,Self-Employed,RENT,850.0,5124.35,27614.24,36,home_improvement,4,0,0,0.67,1
42,20534.06,23.4,Salaried,MORTGAGE,425.0,2244.57,3308.4,36,home_improvement,3,1,0,0.27,1
18,61745.54,0.0,Unemployed,RENT,671.0,5050.58,23070.71,48,education,14,0,0,0.455,1
24,39124.31,0.0,Self-Employed,OWN,674.0,25937.62,24422.8,36,debt_consolidation,3,0,0,1.287,0
28,92112.65,4.6,Salaried,RENT,629.0,21062.96,35944.74,36,business,2,4,0,0.619,0
20,65875.82,0.3,Unemployed,RENT,632.0,21704.98,4892.89,60,home_improvement,8,1,0,0.404,1
55,87994.82,33.8,Salaried,RENT,658.0,6943.44,57049.74,36,business,8,4,0,0.727,0
67,29569.48,45.4,Unemployed,RENT,627.0,11647.09,4163.53,48,education,7,4,0,0.535,0
69,40713.16,47.8,Self-Employed,RENT,670.0,0.0,16926.37,24,home_improvement,1,1,0,0.416,1
31,26338.07,12.0,Salaried,RENT,606.0,2716.76,13604.37,24,education,1,2,0,0.62,0
59,34454.83,36.8,Self-Employed,MORTGAGE,832.0,4833.8,14607.82,60,home_improvement,11,1,0,0.564,1
44,91679.37,23.8,Self-Employed,RENT,627.0,25929.74,83197.88,60,car,2,2,1,1.19,0
20,103129.97,0.0,Salaried,OWN,701.0,13513.91,56387.62,48,medical,4,0,0,0.678,1
22,27610.0,10.2,Unemployed,MORTGAGE,590.0,13214.14,9926.62,24,business,12,0,0,0.838,0
46,38982.23,22.9,Salaried,MORTGAGE,734.0,12688.07,20291.52,48,car,5,0,0,0.846,1
40,47188.34,18.8,Salaried,RENT,716.0,6915.9,20856.72,12,debt_consolidation,5,2,0,0.589,1
18,65696.62,0.0,Salaried,RENT,688.0,26255.17,26861.63,36,car,13,0,0,0.809,0
66,20334.92,42.4,Unemployed,RENT,558.0,3884.12,9125.45,48,education,11,0,1,0.64,1
55,21993.45,33.0,Salaried,RENT,582.0,3550.5,6887.97,36,education,10,2,0,0.475,0
44,62618.31,22.0,Unemployed,OWN,802.0,24068.75,27713.63,36,education,2,0,0,0.827,1
69,18499.16,43.3,Self-Employed,OWN,581.0,0.0,5529.43,48,debt_consolidation,4,1,0,0.299,1
68,39206.64,47.8,Self-Employed,MORTGAGE,708.0,14123.12,813.96,60,education,8,0,0,0.381,1
68,53159.17,39.4,Salaried,MORTGAGE,565.0,7603.66,33386.09,24,car,12,0,0,0.771,0
31,60344.98,16.0,Salaried,MORTGAGE,741.0,8617.8,17313.6,24,home_improvement,7,0,0,0.43,1
63,45667.44,44.2,Salaried,RENT,588.0,24830.33,19558.33,48,business,11,2,0,0.972,0
44,40827.93,24.6,Self-Employed,MORTGAGE,563.0,6953.73,10121.88,24,education,4,1,0,0.418,1
55,74778.48,26.1,Salaried,RENT,586.0,29416.9,18990.2,24,car,5,2,1,0.647,0
62,56534.31,36.8,Salaried,MORTGAGE,600.0,16501.61,10866.02,24,car,9,2,0,0.484,1
26,35471.74,9.6,Salaried,OWN,686.0,10905.74,20916.24,24,education,8,2,0,0.897,0
41,49954.18,35.6,Salaried,OWN,656.0,10611.2,31867.99,36,debt_consolidation,1,0,0,0.85,0
24,59372.39,6.8,Salaried,OWN,551.0,12147.16,24056.92,60,business,5,3,0,0.61,0
32,115741.97,14.1,Salaried,OWN,647.0,55463.35,33874.02,48,home_improvement,12,1,0,0.772,1
39,72632.07,19.1,Retired,OWN,547.0,28295.2,4458.59,36,debt_consolidation,8,0,0,0.451,1
62,89974.22,36.6,Retired,MORTGAGE,708.0,15749.79,50303.35,12,car,11,0,0,0.734,1
62,36123.41,44.0,Salaried,RENT,724.0,3363.76,9561.45,48,business,12,1,0,0.358,1
38,37718.6,11.6,Self-Employed,MORTGAGE,648.0,6122.82,6659.14,36,car,4,0,0,0.339,0
35,43578.1,8.2,Salaried,RENT,674.0,17310.28,17686.29,48,education,3,0,0,0.803,1
45,45625.12,17.9,Self-Employed,RENT,808.0,19472.97,15201.14,36,debt_consolidation,8,2,0,0.76,1
65,29613.56,46.9,Salaried,RENT,636.0,9868.47,2854.43,48,car,7,1,0,0.43,1
68,92315.45,45.8,Salaried,RENT,565.0,690.92,11433.81,24,home_improvement,13,1,0,0.131,1
29,76242.61,7.4,Salaried,OWN,702.0,27681.17,35628.83,48,debt_consolidation,2,3,0,0.83,1
27,42072.98,4.9,Self-Employed,RENT,548.0,18745.06,11311.81,48,education,6,2,0,0.714,0
54,67565.67,27.5,Salaried,MORTGAGE,631.0,18650.39,33921.46,36,education,0,3,0,0.778,0
33,54800.23,8.3,Self-Employed,OWN,596.0,29974.11,23526.08,60,medical,5,0,0,0.976,0
28,70256.91,3.5,Salaried,RENT,587.0,3643.13,42822.18,24,business,8,5,0,0.661,0
19,25030.4,0.0,Salaried,OWN,627.0,8828.75,5846.38,12,medical,11,1,0,0.586,0
38,45577.5,14.0,Unemployed,MORTGAGE,731.0,4419.5,20352.34,48,business,12,0,0,0.544,1
38,47618.7,11.7,Salaried,RENT,750.0,19465.63,25126.24,48,education,0,1,0,0.936,1
47,66958.01,27.3,Salaried,RENT,733.0,22894.89,18397.15,24,business,13,0,0,0.617,1
28,35802.79,8.6,Salaried,MORTGAGE,680.0,18624.73,22392.52,24,debt_consolidation,10,1,0,1.146,0
55,14045.18,27.8,Salaried,RENT,627.0,4564.07,937.44,24,medical,3,1,0,0.392,1
53,28542.52,29.8,Salaried,MORTGAGE,438.0,5405.93,6662.16,24,home_improvement,3,1,0,0.423,1
42,47547.1,27.4,Self-Employed,MORTGAGE,683.0,8384.43,2817.76,36,business,11,1,0,0.236,0
27,50611.91,1.1,Self-Employed,RENT,445.0,10753.69,12795.96,12,medical,10,1,0,0.465,0
44,113763.16,23.7,Salaried,OWN,477.0,19725.55,41988.07,36,home_improvement,3,2,0,0.542,0
53,65602.77,31.4,Salaried,MORTGAGE,635.0,29656.8,37150.86,48,home_improvement,6,0,0,1.018,0
37,51060.43,19.4,Salaried,RENT,674.0,22535.3,18838.33,48,debt_consolidation,12,2,0,0.81,1
31,48233.27,10.2,Self-Employed,RENT,609.0,1230.67,13549.94,60,medical,0,2,0,0.306,0
44,85143.36,20.3,Salaried,RENT,788.0,21775.76,7676.14,12,home_improvement,7,2,0,0.346,1
36,36495.52,14.3,Salaried,MORTGAGE,692.0,9465.98,5735.79,12,education,13,4,0,0.417,0
38,45700.21,16.3,Self-Employed,MORTGAGE,628.0,6069.25,21115.38,24,debt_consolidation,0,1,0,0.595,0
36,28434.85,13.6,Salaried,MORTGAGE,775.0,8977.95,16386.75,36,education,8,0,0,0.892,0
33,99653.36,5.7,Salaried,RENT,791.0,46750.14,31505.97,36,home_improvement,8,0,0,0.785,1
55,59650.0,38.0,Salaried,OWN,696.0,22891.96,38307.4,12,home_improvement,4,1,0,1.026,0
41,34414.68,23.3,Retired,MORTGAGE,580.0,15557.51,7227.65,48,car,8,2,0,0.662,0
42,46294.22,15.8,Unemployed,RENT,600.0,6584.42,14901.73,60,debt_consolidation,10,1,0,0.464,0
51,63248.42,27.8,Unemployed,MORTGAGE,520.0,16158.46,21426.72,24,car,4,1,0,0.594,0
36,43245.16,13.1,Salaried,RENT,646.0,5844.71,30526.01,12,medical,7,0,0,0.841,0
23,37525.08,0.0,Salaried,RENT,555.0,10728.96,16013.15,48,car,8,3,0,0.713,0
62,35343.27,32.5,Retired,RENT,620.0,10582.4,1424.81,48,home_improvement,0,2,0,0.34,0
20,58074.44,0.0,Retired,MORTGAGE,673.0,22879.92,34283.13,12,car,3,0,0,0.984,0
47,40985.47,23.6,Salaried,MORTGAGE,471.0,18321.48,31525.43,48,home_improvement,9,0,0,1.216,0
31,39070.43,3.2,Salaried,MORTGAGE,536.0,13805.4,13676.68,24,business,7,0,0,0.703,0
29,25133.81,7.7,Salaried,OWN,604.0,3040.55,5544.1,48,debt_consolidation,14,4,0,0.342,0
20,50961.22,2.7,Salaried,MORTGAGE,645.0,2404.05,29193.21,48,car,12,2,0,0.62,0
64,44774.24,45.4,Salaried,OWN,606.0,14686.09,35499.39,24,medical,3,0,0,1.121,0
40,41738.36,17.5,Salaried,MORTGAGE,626.0,19828.98,23780.28,24,car,14,1,0,1.045,0
35,54143.07,5.6,Salaried,MORTGAGE,586.0,13334.42,4082.32,48,business,12,3,0,0.322,0
56,71253.64,36.9,Self-Employed,OWN,520.0,1488.56,39256.22,36,business,6,0,0,0.572,1
20,69618.3,0.0,Salaried,RENT,602.0,39175.15,33475.37,60,car,9,2,0,1.044,0
47,64625.49,26.7,Salaried,MORTGAGE,631.0,20900.57,13511.51,36,medical,4,2,0,0.532,0
43,43462.98,28.7,Unemployed,OWN,622.0,11981.49,28588.36,48,car,1,2,1,0.933,0
46,36919.71,20.7,Salaried,MORTGAGE,660.0,2761.75,18004.64,48,business,3,3,0,0.562,0
24,29086.87,0.0,Retired,OWN,688.0,7342.47,19284.35,48,education,10,2,0,0.915,0
67,36439.98,40.8,Salaried,RENT,711.0,12864.5,6839.96,24,education,8,0,0,0.541,1
30,49504.81,9.9,Self-Employed,RENT,593.0,16111.49,23750.21,24,car,6,2,0,0.805,1
53,33085.72,31.1,Salaried,RENT,508.0,4897.25,7311.32,36,car,7,0,0,0.369,1
56,51432.66,29.1,Retired,OWN,764.0,12417.91,23120.7,12,home_improvement,11,1,0,0.691,1
35,30250.61,7.3,Salaried,MORTGAGE,685.0,4767.47,21037.64,12,home_improvement,10,0,0,0.853,1
24,21364.89,0.6,Salaried,OWN,564.0,10674.42,2450.9,12,business,9,2,0,0.614,0
33,73843.48,6.0,Salaried,OWN,675.0,28372.96,9319.03,60,car,7,1,0,0.51,0
59,38668.97,39.1,Unemployed,RENT,746.0,6625.92,22857.03,48,business,0,0,0,0.762,1
65,32256.77,41.4,Salaried,OWN,806.0,2410.53,12811.6,48,debt_consolidation,5,3,0,0.472,1
66,28369.69,41.5,Salaried,RENT,673.0,8274.65,17993.55,60,education,1,1,0,0.926,1
29,60567.76,4.0,Self-Employed,MORTGAGE,745.0,10664.61,14448.02,48,medical,11,1,0,0.415,1
49,97485.01,28.1,Salaried,MORTGAGE,541.0,18254.46,39992.07,36,debt_consolidation,5,2,0,0.597,1
25,40073.2,3.2,Salaried,RENT,647.0,3194.55,21544.38,36,debt_consolidation,3,1,0,0.617,1
54,44012.03,32.8,Salaried,OWN,620.0,4325.88,19455.08,48,car,7,3,0,0.54,0
39,83768.8,17.7,Salaried,RENT,681.0,22986.2,3539.28,60,home_improvement,7,1,1,0.317,0
55,19826.55,32.7,Salaried,MORTGAGE,795.0,4162.95,19123.1,48,home_improvement,13,0,1,1.174,1
53,131063.12,26.9,Salaried,RENT,672.0,81845.92,57990.83,36,education,2,0,0,1.067,0
69,166383.42,44.1,Self-Employed,MORTGAGE,566.0,56426.94,21948.73,48,education,12,1,0,0.471,1
43,12667.96,19.4,Self-Employed,MORTGAGE,536.0,978.55,5863.24,36,business,3,1,0,0.54,0
35,46688.28,21.3,Self-Employed,MORTGAGE,798.0,917.64,22682.52,36,car,12,0,0,0.505,1
45,34218.66,17.6,Salaried,MORTGAGE,696.0,10598.4,20489.61,24,medical,8,1,0,0.909,0
26,42942.36,2.3,Salaried,OWN,690.0,8179.23,25139.7,12,car,8,1,0,0.776,0
23,39767.59,1.4,Self-Employed,OWN,619.0,17884.33,14206.22,24,medical,10,0,1,0.807,0
44,73561.68,20.8,Retired,OWN,674.0,21500.58,4088.86,48,business,1,1,0,0.348,1
60,46337.88,42.3,Salaried,RENT,561.0,0.0,22810.87,24,car,11,0,0,0.492,1
45,31087.04,21.8,Self-Employed,MORTGAGE,685.0,3018.13,2223.25,60,business,11,1,0,0.169,1
58,44977.04,35.1,Self-Employed,OWN,544.0,6688.43,28922.44,12,education,2,1,0,0.792,1
27,63410.97,8.3,Self-Employed,OWN,618.0,20057.24,16071.41,12,home_improvement,1,1,0,0.57,1
41,27123.05,26.2,Salaried,RENT,592.0,2497.68,14293.63,36,business,10,1,0,0.619,1
49,21523.12,32.6,Self-Employed,OWN,357.0,5874.15,5784.69,24,education,1,1,0,0.542,0
36,132769.71,13.5,Salaried,RENT,619.0,6582.39,40042.4,24,education,8,0,0,0.351,1
18,35553.24,0.0,Salaried,RENT,569.0,8921.3,8525.88,12,business,3,0,1,0.491,0
21,45767.23,0.0,Salaried,OWN,631.0,13982.07,24861.51,36,education,10,0,0,0.849,1
66,40179.1,44.6,Unemployed,RENT,650.0,18853.1,11078.61,24,business,13,1,0,0.745,0
49,64475.71,23.6,Self-Employed,MORTGAGE,809.0,18493.97,35700.61,36,debt_consolidation,12,2,0,0.841,0
31,118942.44,12.7,Salaried,RENT,677.0,15163.94,33418.3,24,medical,11,2,0,0.408,1
31,65510.58,9.8,Salaried,RENT,680.0,31048.79,23172.16,12,car,9,1,0,0.828,0
20,22944.13,0.0,Self-Employed,MORTGAGE,695.0,5105.6,9340.85,12,debt_consolidation,1,2,1,0.63,0
67,24537.02,39.9,Unemployed,MORTGAGE,728.0,8981.41,10569.67,24,car,14,1,0,0.797,1
23,40155.62,1.2,Salaried,OWN,691.0,6347.22,8639.85,48,medical,13,1,0,0.373,1
57,42868.11,27.4,Self-Employed,MORTGAGE,675.0,11300.75,23181.42,36,debt_consolidation,0,2,0,0.804,0
30,20723.52,5.7,Salaried,RENT,714.0,2690.12,7164.79,48,car,11,1,0,0.476,1
35,73841.08,10.7,Salaried,MORTGAGE,432.0,22029.67,37568.88,60,medical,1,1,0,0.807,0
32,28476.65,11.1,Salaried,MORTGAGE,838.0,10552.71,11298.23,24,home_improvement,9,2,0,0.767,0
60,103430.05,45.5,Salaried,RENT,793.0,18180.95,53503.41,60,business,3,0,0,0.693,1
19,121822.01,0.0,Self-Employed,OWN,670.0,20386.77,38706.71,48,business,1,2,0,0.485,1
36,43298.5,19.8,Salaried,RENT,523.0,13142.08,10481.72,48,education,3,0,0,0.546,1
32,61052.31,12.6,Salaried,RENT,759.0,7707.71,29633.06,60,education,4,0,0,0.612,1
32,26476.86,14.5,Salaried,RENT,588.0,590.66,7976.24,24,home_improvement,5,1,0,0.324,1
28,66959.16,13.4,Unemployed,MORTGAGE,698.0,20287.25,46319.49,36,business,4,0,0,0.995,0
